YEAR;MO;DY;HR;WS50M;DATE
2024;8;16;21;5.79;16/08/2024
2024;8;16;22;5.78;16/08/2024
2024;8;16;23;5.38;16/08/2024
2024;8;17;0;4.98;17/08/2024
2024;8;17;1;4.86;17/08/2024
2024;8;17;2;4.84;17/08/2024
2024;8;17;3;4.94;17/08/2024
2024;8;17;4;5.12;17/08/2024
2024;8;17;5;5.33;17/08/2024
2024;8;17;6;5.4;17/08/2024
2024;8;17;7;5.77;17/08/2024
2024;8;17;8;6.15;17/08/2024
2024;8;17;9;6.0;17/08/2024
2024;8;17;10;5.76;17/08/2024
2024;8;17;11;5.21;17/08/2024
2024;8;17;12;4.5;17/08/2024
2024;8;17;13;3.93;17/08/2024
2024;8;17;14;3.76;17/08/2024
2024;8;17;15;3.67;17/08/2024
2024;8;17;16;3.48;17/08/2024
2024;8;17;17;3.73;17/08/2024
2024;8;17;18;4.1;17/08/2024
2024;8;17;19;4.51;17/08/2024
2024;8;17;20;4.86;17/08/2024
2024;8;17;21;5.59;17/08/2024
2024;8;17;22;5.86;17/08/2024
2024;8;17;23;5.62;17/08/2024
2024;8;18;0;5.33;18/08/2024
2024;8;18;1;5.18;18/08/2024
2024;8;18;2;5.16;18/08/2024
2024;8;18;3;5.26;18/08/2024
2024;8;18;4;5.37;18/08/2024
2024;8;18;5;5.5;18/08/2024
2024;8;18;6;5.21;18/08/2024
2024;8;18;7;5.42;18/08/2024
2024;8;18;8;5.58;18/08/2024
2024;8;18;9;5.14;18/08/2024
2024;8;18;10;4.56;18/08/2024
2024;8;18;11;4.08;18/08/2024
2024;8;18;12;3.72;18/08/2024
2024;8;18;13;3.52;18/08/2024
2024;8;18;14;3.45;18/08/2024
2024;8;18;15;3.44;18/08/2024
2024;8;18;16;3.49;18/08/2024
2024;8;18;17;3.56;18/08/2024
2024;8;18;18;3.63;18/08/2024
2024;8;18;19;3.73;18/08/2024
2024;8;18;20;4.08;18/08/2024
2024;8;18;21;4.58;18/08/2024
2024;8;18;22;4.6;18/08/2024
2024;8;18;23;4.49;18/08/2024
2024;8;19;0;4.34;19/08/2024
2024;8;19;1;4.27;19/08/2024
2024;8;19;2;4.43;19/08/2024
2024;8;19;3;4.48;19/08/2024
2024;8;19;4;4.39;19/08/2024
2024;8;19;5;4.61;19/08/2024
2024;8;19;6;4.82;19/08/2024
2024;8;19;7;5.08;19/08/2024
2024;8;19;8;5.5;19/08/2024
2024;8;19;9;5.42;19/08/2024
2024;8;19;10;5.04;19/08/2024
2024;8;19;11;4.3;19/08/2024
2024;8;19;12;3.38;19/08/2024
2024;8;19;13;2.72;19/08/2024
2024;8;19;14;2.6;19/08/2024
2024;8;19;15;2.74;19/08/2024
2024;8;19;16;2.75;19/08/2024
2024;8;19;17;2.96;19/08/2024
2024;8;19;18;3.26;19/08/2024
2024;8;19;19;3.67;19/08/2024
2024;8;19;20;4.39;19/08/2024
2024;8;19;21;5.16;19/08/2024
2024;8;19;22;5.87;19/08/2024
2024;8;19;23;5.72;19/08/2024
2024;8;20;0;5.26;20/08/2024
2024;8;20;1;4.93;20/08/2024
2024;8;20;2;5.18;20/08/2024
2024;8;20;3;5.35;20/08/2024
2024;8;20;4;5.56;20/08/2024
2024;8;20;5;5.93;20/08/2024
2024;8;20;6;6.13;20/08/2024
2024;8;20;7;6.24;20/08/2024
2024;8;20;8;6.53;20/08/2024
2024;8;20;9;6.35;20/08/2024
2024;8;20;10;5.89;20/08/2024
2024;8;20;11;5.23;20/08/2024
2024;8;20;12;4.49;20/08/2024
2024;8;20;13;4.01;20/08/2024
2024;8;20;14;3.71;20/08/2024
2024;8;20;15;3.52;20/08/2024
2024;8;20;16;3.36;20/08/2024
2024;8;20;17;3.56;20/08/2024
2024;8;20;18;3.82;20/08/2024
2024;8;20;19;3.66;20/08/2024
2024;8;20;20;3.67;20/08/2024
2024;8;20;21;4.31;20/08/2024
2024;8;20;22;5.04;20/08/2024
2024;8;20;23;4.78;20/08/2024
2024;8;21;0;4.53;21/08/2024
2024;8;21;1;4.54;21/08/2024
2024;8;21;2;4.53;21/08/2024
2024;8;21;3;4.69;21/08/2024
2024;8;21;4;4.6;21/08/2024
2024;8;21;5;4.94;21/08/2024
2024;8;21;6;5.32;21/08/2024
2024;8;21;7;5.78;21/08/2024
2024;8;21;8;5.98;21/08/2024
2024;8;21;9;5.57;21/08/2024
2024;8;21;10;4.97;21/08/2024
2024;8;21;11;4.1;21/08/2024
2024;8;21;12;3.16;21/08/2024
2024;8;21;13;2.41;21/08/2024
2024;8;21;14;1.94;21/08/2024
2024;8;21;15;1.92;21/08/2024
2024;8;21;16;2.21;21/08/2024
2024;8;21;17;2.59;21/08/2024
2024;8;21;18;2.82;21/08/2024
2024;8;21;19;2.83;21/08/2024
2024;8;21;20;3.15;21/08/2024
2024;8;21;21;3.74;21/08/2024
2024;8;21;22;4.29;21/08/2024
2024;8;21;23;4.62;21/08/2024
2024;8;22;0;4.84;22/08/2024
2024;8;22;1;4.89;22/08/2024
2024;8;22;2;4.81;22/08/2024
2024;8;22;3;4.76;22/08/2024
2024;8;22;4;4.74;22/08/2024
2024;8;22;5;4.69;22/08/2024
2024;8;22;6;4.69;22/08/2024
2024;8;22;7;4.88;22/08/2024
2024;8;22;8;5.54;22/08/2024
2024;8;22;9;6.07;22/08/2024
2024;8;22;10;6.24;22/08/2024
2024;8;22;11;5.79;22/08/2024
2024;8;22;12;4.75;22/08/2024
2024;8;22;13;3.59;22/08/2024
2024;8;22;14;2.62;22/08/2024
2024;8;22;15;1.91;22/08/2024
2024;8;22;16;1.66;22/08/2024
2024;8;22;17;1.85;22/08/2024
2024;8;22;18;1.69;22/08/2024
2024;8;22;19;1.42;22/08/2024
2024;8;22;20;1.1;22/08/2024
2024;8;22;21;0.81;22/08/2024
2024;8;22;22;0.62;22/08/2024
2024;8;22;23;0.72;22/08/2024
2024;8;23;0;0.96;23/08/2024
2024;8;23;1;1.3;23/08/2024
2024;8;23;2;1.61;23/08/2024
2024;8;23;3;1.38;23/08/2024
2024;8;23;4;0.66;23/08/2024
2024;8;23;5;1.49;23/08/2024
2024;8;23;6;2.62;23/08/2024
2024;8;23;7;2.98;23/08/2024
2024;8;23;8;3.29;23/08/2024
2024;8;23;9;3.42;23/08/2024
2024;8;23;10;3.51;23/08/2024
2024;8;23;11;3.5;23/08/2024
2024;8;23;12;3.37;23/08/2024
2024;8;23;13;3.38;23/08/2024
2024;8;23;14;3.78;23/08/2024
2024;8;23;15;4.42;23/08/2024
2024;8;23;16;4.94;23/08/2024
2024;8;23;17;5.32;23/08/2024
2024;8;23;18;5.69;23/08/2024
2024;8;23;19;5.8;23/08/2024
2024;8;23;20;5.66;23/08/2024
2024;8;23;21;5.36;23/08/2024
2024;8;23;22;5.11;23/08/2024
2024;8;23;23;4.72;23/08/2024
2024;8;24;0;4.3;24/08/2024
2024;8;24;1;4.05;24/08/2024
2024;8;24;2;3.85;24/08/2024
2024;8;24;3;3.74;24/08/2024
2024;8;24;4;3.88;24/08/2024
2024;8;24;5;4.27;24/08/2024
2024;8;24;6;4.65;24/08/2024
2024;8;24;7;4.78;24/08/2024
2024;8;24;8;5.24;24/08/2024
2024;8;24;9;5.41;24/08/2024
2024;8;24;10;5.41;24/08/2024
2024;8;24;11;5.06;24/08/2024
2024;8;24;12;4.34;24/08/2024
2024;8;24;13;3.53;24/08/2024
2024;8;24;14;2.96;24/08/2024
2024;8;24;15;2.67;24/08/2024
2024;8;24;16;2.61;24/08/2024
2024;8;24;17;2.86;24/08/2024
2024;8;24;18;3.13;24/08/2024
2024;8;24;19;3.15;24/08/2024
2024;8;24;20;3.64;24/08/2024
2024;8;24;21;4.29;24/08/2024
2024;8;24;22;4.86;24/08/2024
2024;8;24;23;5.11;24/08/2024
2024;8;25;0;5.1;25/08/2024
2024;8;25;1;4.97;25/08/2024
2024;8;25;2;4.86;25/08/2024
2024;8;25;3;4.78;25/08/2024
2024;8;25;4;4.81;25/08/2024
2024;8;25;5;4.81;25/08/2024
2024;8;25;6;4.71;25/08/2024
2024;8;25;7;4.86;25/08/2024
2024;8;25;8;5.17;25/08/2024
2024;8;25;9;5.21;25/08/2024
2024;8;25;10;5.01;25/08/2024
2024;8;25;11;4.54;25/08/2024
2024;8;25;12;4.0;25/08/2024
2024;8;25;13;3.54;25/08/2024
2024;8;25;14;3.31;25/08/2024
2024;8;25;15;3.16;25/08/2024
2024;8;25;16;3.21;25/08/2024
2024;8;25;17;3.51;25/08/2024
2024;8;25;18;3.69;25/08/2024
2024;8;25;19;3.7;25/08/2024
2024;8;25;20;3.9;25/08/2024
2024;8;25;21;4.38;25/08/2024
2024;8;25;22;4.87;25/08/2024
2024;8;25;23;4.83;25/08/2024
2024;8;26;0;4.71;26/08/2024
2024;8;26;1;4.61;26/08/2024
2024;8;26;2;4.58;26/08/2024
2024;8;26;3;4.69;26/08/2024
2024;8;26;4;4.8;26/08/2024
2024;8;26;5;5.09;26/08/2024
2024;8;26;6;5.17;26/08/2024
2024;8;26;7;5.25;26/08/2024
2024;8;26;8;5.98;26/08/2024
2024;8;26;9;6.45;26/08/2024
2024;8;26;10;6.61;26/08/2024
2024;8;26;11;6.31;26/08/2024
2024;8;26;12;5.71;26/08/2024
2024;8;26;13;5.29;26/08/2024
2024;8;26;14;4.98;26/08/2024
2024;8;26;15;4.65;26/08/2024
2024;8;26;16;4.31;26/08/2024
2024;8;26;17;4.27;26/08/2024
2024;8;26;18;4.64;26/08/2024
2024;8;26;19;4.71;26/08/2024
2024;8;26;20;4.79;26/08/2024
2024;8;26;21;5.09;26/08/2024
2024;8;26;22;4.98;26/08/2024
2024;8;26;23;4.72;26/08/2024
2024;8;27;0;4.48;27/08/2024
2024;8;27;1;4.31;27/08/2024
2024;8;27;2;4.37;27/08/2024
2024;8;27;3;4.55;27/08/2024
2024;8;27;4;4.65;27/08/2024
2024;8;27;5;4.81;27/08/2024
2024;8;27;6;4.84;27/08/2024
2024;8;27;7;4.92;27/08/2024
2024;8;27;8;5.33;27/08/2024
2024;8;27;9;5.39;27/08/2024
2024;8;27;10;5.25;27/08/2024
2024;8;27;11;4.83;27/08/2024
2024;8;27;12;4.23;27/08/2024
2024;8;27;13;3.65;27/08/2024
2024;8;27;14;3.23;27/08/2024
2024;8;27;15;3.05;27/08/2024
2024;8;27;16;2.95;27/08/2024
2024;8;27;17;2.94;27/08/2024
2024;8;27;18;2.98;27/08/2024
2024;8;27;19;2.95;27/08/2024
2024;8;27;20;3.39;27/08/2024
2024;8;27;21;4.23;27/08/2024
2024;8;27;22;4.77;27/08/2024
2024;8;27;23;4.67;27/08/2024
2024;8;28;0;4.42;28/08/2024
2024;8;28;1;4.19;28/08/2024
2024;8;28;2;4.09;28/08/2024
2024;8;28;3;4.07;28/08/2024
2024;8;28;4;4.19;28/08/2024
2024;8;28;5;4.5;28/08/2024
2024;8;28;6;4.79;28/08/2024
2024;8;28;7;5.34;28/08/2024
2024;8;28;8;5.91;28/08/2024
2024;8;28;9;6.29;28/08/2024
2024;8;28;10;6.45;28/08/2024
2024;8;28;11;5.78;28/08/2024
2024;8;28;12;4.67;28/08/2024
2024;8;28;13;3.76;28/08/2024
2024;8;28;14;3.18;28/08/2024
2024;8;28;15;2.64;28/08/2024
2024;8;28;16;2.25;28/08/2024
2024;8;28;17;2.33;28/08/2024
2024;8;28;18;2.59;28/08/2024
2024;8;28;19;2.77;28/08/2024
2024;8;28;20;3.42;28/08/2024
2024;8;28;21;4.45;28/08/2024
2024;8;28;22;5.48;28/08/2024
2024;8;28;23;5.58;28/08/2024
2024;8;29;0;5.23;29/08/2024
2024;8;29;1;5.04;29/08/2024
2024;8;29;2;4.83;29/08/2024
2024;8;29;3;4.64;29/08/2024
2024;8;29;4;4.51;29/08/2024
2024;8;29;5;4.55;29/08/2024
2024;8;29;6;4.64;29/08/2024
2024;8;29;7;4.71;29/08/2024
2024;8;29;8;5.19;29/08/2024
2024;8;29;9;5.24;29/08/2024
2024;8;29;10;5.05;29/08/2024
2024;8;29;11;4.53;29/08/2024
2024;8;29;12;3.82;29/08/2024
2024;8;29;13;3.06;29/08/2024
2024;8;29;14;2.53;29/08/2024
2024;8;29;15;2.43;29/08/2024
2024;8;29;16;2.66;29/08/2024
2024;8;29;17;2.96;29/08/2024
2024;8;29;18;2.89;29/08/2024
2024;8;29;19;2.58;29/08/2024
2024;8;29;20;2.6;29/08/2024
2024;8;29;21;3.0;29/08/2024
2024;8;29;22;3.35;29/08/2024
2024;8;29;23;3.61;29/08/2024
2024;8;30;0;3.94;30/08/2024
2024;8;30;1;4.21;30/08/2024
2024;8;30;2;4.35;30/08/2024
2024;8;30;3;4.26;30/08/2024
2024;8;30;4;4.05;30/08/2024
2024;8;30;5;3.98;30/08/2024
2024;8;30;6;3.98;30/08/2024
2024;8;30;7;3.93;30/08/2024
2024;8;30;8;3.81;30/08/2024
2024;8;30;9;3.2;30/08/2024
2024;8;30;10;2.11;30/08/2024
2024;8;30;11;1.04;30/08/2024
2024;8;30;12;0.98;30/08/2024
2024;8;30;13;1.92;30/08/2024
2024;8;30;14;2.69;30/08/2024
2024;8;30;15;3.06;30/08/2024
2024;8;30;16;3.05;30/08/2024
2024;8;30;17;2.81;30/08/2024
2024;8;30;18;2.56;30/08/2024
2024;8;30;19;2.39;30/08/2024
2024;8;30;20;2.39;30/08/2024
2024;8;30;21;2.54;30/08/2024
2024;8;30;22;2.67;30/08/2024
2024;8;30;23;2.83;30/08/2024
2024;8;31;0;2.95;31/08/2024
2024;8;31;1;3.28;31/08/2024
2024;8;31;2;3.63;31/08/2024
2024;8;31;3;3.88;31/08/2024
2024;8;31;4;4.08;31/08/2024
2024;8;31;5;4.07;31/08/2024
2024;8;31;6;3.94;31/08/2024
2024;8;31;7;3.75;31/08/2024
2024;8;31;8;3.7;31/08/2024
2024;8;31;9;3.36;31/08/2024
2024;8;31;10;2.83;31/08/2024
2024;8;31;11;2.16;31/08/2024
2024;8;31;12;1.85;31/08/2024
2024;8;31;13;2.29;31/08/2024
2024;8;31;14;2.95;31/08/2024
2024;8;31;15;3.44;31/08/2024
2024;8;31;16;3.59;31/08/2024
2024;8;31;17;3.3;31/08/2024
2024;8;31;18;2.94;31/08/2024
2024;8;31;19;2.7;31/08/2024
2024;8;31;20;2.5;31/08/2024
2024;8;31;21;2.52;31/08/2024
2024;8;31;22;2.95;31/08/2024
2024;8;31;23;3.44;31/08/2024
2024;9;1;0;3.72;01/09/2024
2024;9;1;1;4.08;01/09/2024
2024;9;1;2;4.28;01/09/2024
2024;9;1;3;4.15;01/09/2024
2024;9;1;4;4.16;01/09/2024
2024;9;1;5;4.17;01/09/2024
2024;9;1;6;3.95;01/09/2024
2024;9;1;7;3.6;01/09/2024
2024;9;1;8;3.55;01/09/2024
2024;9;1;9;2.99;01/09/2024
2024;9;1;10;2.17;01/09/2024
2024;9;1;11;1.74;01/09/2024
2024;9;1;12;2.39;01/09/2024
2024;9;1;13;3.29;01/09/2024
2024;9;1;14;3.88;01/09/2024
2024;9;1;15;4.16;01/09/2024
2024;9;1;16;4.11;01/09/2024
2024;9;1;17;3.73;01/09/2024
2024;9;1;18;3.15;01/09/2024
2024;9;1;19;2.46;01/09/2024
2024;9;1;20;2.01;01/09/2024
2024;9;1;21;1.89;01/09/2024
2024;9;1;22;2.23;01/09/2024
2024;9;1;23;2.74;01/09/2024
2024;9;2;0;3.21;02/09/2024
2024;9;2;1;3.72;02/09/2024
2024;9;2;2;4.26;02/09/2024
2024;9;2;3;4.65;02/09/2024
2024;9;2;4;5.08;02/09/2024
2024;9;2;5;5.48;02/09/2024
2024;9;2;6;5.55;02/09/2024
2024;9;2;7;5.93;02/09/2024
2024;9;2;8;6.32;02/09/2024
2024;9;2;9;6.39;02/09/2024
2024;9;2;10;6.09;02/09/2024
2024;9;2;11;5.39;02/09/2024
2024;9;2;12;4.69;02/09/2024
2024;9;2;13;4.27;02/09/2024
2024;9;2;14;4.18;02/09/2024
2024;9;2;15;4.42;02/09/2024
2024;9;2;16;4.7;02/09/2024
2024;9;2;17;5.09;02/09/2024
2024;9;2;18;5.44;02/09/2024
2024;9;2;19;5.78;02/09/2024
2024;9;2;20;6.31;02/09/2024
2024;9;2;21;6.65;02/09/2024
2024;9;2;22;6.24;02/09/2024
2024;9;2;23;5.69;02/09/2024
2024;9;3;0;5.35;03/09/2024
2024;9;3;1;5.13;03/09/2024
2024;9;3;2;5.02;03/09/2024
2024;9;3;3;5.24;03/09/2024
2024;9;3;4;5.54;03/09/2024
2024;9;3;5;5.86;03/09/2024
2024;9;3;6;6.05;03/09/2024
2024;9;3;7;6.59;03/09/2024
2024;9;3;8;7.07;03/09/2024
2024;9;3;9;6.91;03/09/2024
2024;9;3;10;6.44;03/09/2024
2024;9;3;11;5.79;03/09/2024
2024;9;3;12;5.13;03/09/2024
2024;9;3;13;4.55;03/09/2024
2024;9;3;14;4.2;03/09/2024
2024;9;3;15;4.12;03/09/2024
2024;9;3;16;4.19;03/09/2024
2024;9;3;17;4.45;03/09/2024
2024;9;3;18;4.9;03/09/2024
2024;9;3;19;5.17;03/09/2024
2024;9;3;20;6.09;03/09/2024
2024;9;3;21;6.48;03/09/2024
2024;9;3;22;6.23;03/09/2024
2024;9;3;23;5.62;03/09/2024
2024;9;4;0;4.84;04/09/2024
2024;9;4;1;4.25;04/09/2024
2024;9;4;2;3.74;04/09/2024
2024;9;4;3;3.39;04/09/2024
2024;9;4;4;3.26;04/09/2024
2024;9;4;5;3.27;04/09/2024
2024;9;4;6;3.35;04/09/2024
2024;9;4;7;3.3;04/09/2024
2024;9;4;8;3.27;04/09/2024
2024;9;4;9;3.0;04/09/2024
2024;9;4;10;2.54;04/09/2024
2024;9;4;11;1.9;04/09/2024
2024;9;4;12;1.24;04/09/2024
2024;9;4;13;1.26;04/09/2024
2024;9;4;14;1.69;04/09/2024
2024;9;4;15;2.17;04/09/2024
2024;9;4;16;2.58;04/09/2024
2024;9;4;17;2.95;04/09/2024
2024;9;4;18;3.03;04/09/2024
2024;9;4;19;2.75;04/09/2024
2024;9;4;20;2.51;04/09/2024
2024;9;4;21;2.53;04/09/2024
2024;9;4;22;2.62;04/09/2024
2024;9;4;23;2.79;04/09/2024
2024;9;5;0;3.07;05/09/2024
2024;9;5;1;3.31;05/09/2024
2024;9;5;2;3.43;05/09/2024
2024;9;5;3;3.61;05/09/2024
2024;9;5;4;3.83;05/09/2024
2024;9;5;5;4.09;05/09/2024
2024;9;5;6;4.08;05/09/2024
2024;9;5;7;3.82;05/09/2024
2024;9;5;8;3.82;05/09/2024
2024;9;5;9;3.51;05/09/2024
2024;9;5;10;3.01;05/09/2024
2024;9;5;11;2.42;05/09/2024
2024;9;5;12;1.79;05/09/2024
2024;9;5;13;1.2;05/09/2024
2024;9;5;14;1.06;05/09/2024
2024;9;5;15;1.43;05/09/2024
2024;9;5;16;1.99;05/09/2024
2024;9;5;17;2.49;05/09/2024
2024;9;5;18;2.77;05/09/2024
2024;9;5;19;2.82;05/09/2024
2024;9;5;20;3.03;05/09/2024
2024;9;5;21;3.67;05/09/2024
2024;9;5;22;4.35;05/09/2024
2024;9;5;23;4.66;05/09/2024
2024;9;6;0;4.75;06/09/2024
2024;9;6;1;4.78;06/09/2024
2024;9;6;2;4.82;06/09/2024
2024;9;6;3;4.96;06/09/2024
2024;9;6;4;5.12;06/09/2024
2024;9;6;5;5.55;06/09/2024
2024;9;6;6;5.67;06/09/2024
2024;9;6;7;5.86;06/09/2024
2024;9;6;8;6.19;06/09/2024
2024;9;6;9;5.99;06/09/2024
2024;9;6;10;5.59;06/09/2024
2024;9;6;11;4.93;06/09/2024
2024;9;6;12;4.24;06/09/2024
2024;9;6;13;3.8;06/09/2024
2024;9;6;14;3.47;06/09/2024
2024;9;6;15;3.47;06/09/2024
2024;9;6;16;3.66;06/09/2024
2024;9;6;17;3.95;06/09/2024
2024;9;6;18;4.27;06/09/2024
2024;9;6;19;4.57;06/09/2024
2024;9;6;20;5.61;06/09/2024
2024;9;6;21;6.41;06/09/2024
2024;9;6;22;6.53;06/09/2024
2024;9;6;23;6.23;06/09/2024
2024;9;7;0;5.9;07/09/2024
2024;9;7;1;5.43;07/09/2024
2024;9;7;2;4.9;07/09/2024
2024;9;7;3;5.02;07/09/2024
2024;9;7;4;5.14;07/09/2024
2024;9;7;5;5.28;07/09/2024
2024;9;7;6;5.36;07/09/2024
2024;9;7;7;5.49;07/09/2024
2024;9;7;8;6.17;07/09/2024
2024;9;7;9;6.69;07/09/2024
2024;9;7;10;6.82;07/09/2024
2024;9;7;11;6.52;07/09/2024
2024;9;7;12;5.88;07/09/2024
2024;9;7;13;5.27;07/09/2024
2024;9;7;14;4.97;07/09/2024
2024;9;7;15;4.83;07/09/2024
2024;9;7;16;4.53;07/09/2024
2024;9;7;17;4.0;07/09/2024
2024;9;7;18;3.73;07/09/2024
2024;9;7;19;3.87;07/09/2024
2024;9;7;20;4.42;07/09/2024
2024;9;7;21;5.11;07/09/2024
2024;9;7;22;5.14;07/09/2024
2024;9;7;23;4.97;07/09/2024
2024;9;8;0;5.02;08/09/2024
2024;9;8;1;4.93;08/09/2024
2024;9;8;2;4.75;08/09/2024
2024;9;8;3;4.71;08/09/2024
2024;9;8;4;4.81;08/09/2024
2024;9;8;5;4.89;08/09/2024
2024;9;8;6;5.01;08/09/2024
2024;9;8;7;5.06;08/09/2024
2024;9;8;8;5.28;08/09/2024
2024;9;8;9;5.23;08/09/2024
2024;9;8;10;5.03;08/09/2024
2024;9;8;11;4.62;08/09/2024
2024;9;8;12;4.06;08/09/2024
2024;9;8;13;3.49;08/09/2024
2024;9;8;14;3.0;08/09/2024
2024;9;8;15;2.74;08/09/2024
2024;9;8;16;2.61;08/09/2024
2024;9;8;17;2.87;08/09/2024
2024;9;8;18;3.5;08/09/2024
2024;9;8;19;3.97;08/09/2024
2024;9;8;20;4.4;08/09/2024
2024;9;8;21;4.66;08/09/2024
2024;9;8;22;4.53;08/09/2024
2024;9;8;23;4.05;08/09/2024
2024;9;9;0;3.69;09/09/2024
2024;9;9;1;3.38;09/09/2024
2024;9;9;2;3.36;09/09/2024
2024;9;9;3;3.51;09/09/2024
2024;9;9;4;3.53;09/09/2024
2024;9;9;5;3.6;09/09/2024
2024;9;9;6;3.7;09/09/2024
2024;9;9;7;3.67;09/09/2024
2024;9;9;8;3.98;09/09/2024
2024;9;9;9;4.4;09/09/2024
2024;9;9;10;4.45;09/09/2024
2024;9;9;11;3.87;09/09/2024
2024;9;9;12;2.97;09/09/2024
2024;9;9;13;2.12;09/09/2024
2024;9;9;14;1.55;09/09/2024
2024;9;9;15;1.55;09/09/2024
2024;9;9;16;1.72;09/09/2024
2024;9;9;17;1.93;09/09/2024
2024;9;9;18;1.96;09/09/2024
2024;9;9;19;2.07;09/09/2024
2024;9;9;20;2.62;09/09/2024
2024;9;9;21;3.26;09/09/2024
2024;9;9;22;3.89;09/09/2024
2024;9;9;23;4.31;09/09/2024
2024;9;10;0;4.67;10/09/2024
2024;9;10;1;4.8;10/09/2024
2024;9;10;2;4.62;10/09/2024
2024;9;10;3;4.47;10/09/2024
2024;9;10;4;4.46;10/09/2024
2024;9;10;5;4.61;10/09/2024
2024;9;10;6;4.76;10/09/2024
2024;9;10;7;4.75;10/09/2024
2024;9;10;8;5.12;10/09/2024
2024;9;10;9;5.06;10/09/2024
2024;9;10;10;4.68;10/09/2024
2024;9;10;11;3.8;10/09/2024
2024;9;10;12;2.84;10/09/2024
2024;9;10;13;2.34;10/09/2024
2024;9;10;14;2.49;10/09/2024
2024;9;10;15;2.97;10/09/2024
2024;9;10;16;3.36;10/09/2024
2024;9;10;17;3.57;10/09/2024
2024;9;10;18;3.83;10/09/2024
2024;9;10;19;4.12;10/09/2024
2024;9;10;20;4.54;10/09/2024
2024;9;10;21;5.28;10/09/2024
2024;9;10;22;5.84;10/09/2024
2024;9;10;23;5.97;10/09/2024
2024;9;11;0;6.0;11/09/2024
2024;9;11;1;5.96;11/09/2024
2024;9;11;2;5.92;11/09/2024
2024;9;11;3;5.83;11/09/2024
2024;9;11;4;5.67;11/09/2024
2024;9;11;5;5.55;11/09/2024
2024;9;11;6;5.27;11/09/2024
2024;9;11;7;4.96;11/09/2024
2024;9;11;8;5.35;11/09/2024
2024;9;11;9;5.31;11/09/2024
2024;9;11;10;4.88;11/09/2024
2024;9;11;11;3.98;11/09/2024
2024;9;11;12;2.92;11/09/2024
2024;9;11;13;2.23;11/09/2024
2024;9;11;14;2.42;11/09/2024
2024;9;11;15;3.25;11/09/2024
2024;9;11;16;4.04;11/09/2024
2024;9;11;17;4.16;11/09/2024
2024;9;11;18;3.64;11/09/2024
2024;9;11;19;3.42;11/09/2024
2024;9;11;20;4.25;11/09/2024
2024;9;11;21;5.27;11/09/2024
2024;9;11;22;6.1;11/09/2024
2024;9;11;23;6.18;11/09/2024
2024;9;12;0;5.83;12/09/2024
2024;9;12;1;5.59;12/09/2024
2024;9;12;2;5.47;12/09/2024
2024;9;12;3;5.36;12/09/2024
2024;9;12;4;5.26;12/09/2024
2024;9;12;5;5.27;12/09/2024
2024;9;12;6;5.18;12/09/2024
2024;9;12;7;5.48;12/09/2024
2024;9;12;8;5.86;12/09/2024
2024;9;12;9;5.61;12/09/2024
2024;9;12;10;5.11;12/09/2024
2024;9;12;11;4.43;12/09/2024
2024;9;12;12;3.72;12/09/2024
2024;9;12;13;3.24;12/09/2024
2024;9;12;14;3.03;12/09/2024
2024;9;12;15;3.05;12/09/2024
2024;9;12;16;3.2;12/09/2024
2024;9;12;17;3.6;12/09/2024
2024;9;12;18;4.27;12/09/2024
2024;9;12;19;4.92;12/09/2024
2024;9;12;20;5.67;12/09/2024
2024;9;12;21;5.89;12/09/2024
2024;9;12;22;5.8;12/09/2024
2024;9;12;23;5.44;12/09/2024
2024;9;13;0;5.04;13/09/2024
2024;9;13;1;4.84;13/09/2024
2024;9;13;2;4.73;13/09/2024
2024;9;13;3;4.63;13/09/2024
2024;9;13;4;4.6;13/09/2024
2024;9;13;5;4.84;13/09/2024
2024;9;13;6;5.09;13/09/2024
2024;9;13;7;5.07;13/09/2024
2024;9;13;8;5.77;13/09/2024
2024;9;13;9;5.82;13/09/2024
2024;9;13;10;5.39;13/09/2024
2024;9;13;11;4.51;13/09/2024
2024;9;13;12;3.6;13/09/2024
2024;9;13;13;3.01;13/09/2024
2024;9;13;14;2.69;13/09/2024
2024;9;13;15;2.62;13/09/2024
2024;9;13;16;2.66;13/09/2024
2024;9;13;17;2.82;13/09/2024
2024;9;13;18;3.42;13/09/2024
2024;9;13;19;4.48;13/09/2024
2024;9;13;20;6.02;13/09/2024
2024;9;13;21;7.01;13/09/2024
2024;9;13;22;7.4;13/09/2024
2024;9;13;23;6.93;13/09/2024
2024;9;14;0;6.28;14/09/2024
2024;9;14;1;5.84;14/09/2024
2024;9;14;2;5.65;14/09/2024
2024;9;14;3;5.68;14/09/2024
2024;9;14;4;5.85;14/09/2024
2024;9;14;5;6.04;14/09/2024
2024;9;14;6;6.02;14/09/2024
2024;9;14;7;6.03;14/09/2024
2024;9;14;8;6.58;14/09/2024
2024;9;14;9;6.63;14/09/2024
2024;9;14;10;6.27;14/09/2024
2024;9;14;11;5.42;14/09/2024
2024;9;14;12;4.33;14/09/2024
2024;9;14;13;3.31;14/09/2024
2024;9;14;14;2.56;14/09/2024
2024;9;14;15;2.29;14/09/2024
2024;9;14;16;2.49;14/09/2024
2024;9;14;17;2.93;14/09/2024
2024;9;14;18;3.06;14/09/2024
2024;9;14;19;3.23;14/09/2024
2024;9;14;20;4.09;14/09/2024
2024;9;14;21;5.35;14/09/2024
2024;9;14;22;6.0;14/09/2024
